Serial No.,Date,Time,Device Name,co2,hum,illuminance,maximum_rainfall,par,pm10,pm2_5,pressure,rain_accumulation,temp,tsr,wind_angle,wind_direction,wind_speed,wind_speed_level
24840,09/03/2024,05:58:10,Weather station,520,99.9,0,6553.5,0,93,73,1004.7,6553.5,23,0,14.8,NNE,0.6,1
24841,09/03/2024,05:48:10,Weather station,517,99.9,0,6553.5,0,90,69,1004.4,6553.5,23.1,0,66.7,ENE,0.5,1
24842,09/03/2024,05:38:08,Weather station,520,99.9,0,6553.5,0,83,65,1004.4,6553.5,23.2,0,21.6,NNE,0.7,1
24843,09/03/2024,05:28:07,Weather station,521,99.9,0,6553.5,0,77,61,1004.2,6553.5,23.3,0,112.1,ESE,0.4,1
24844,09/03/2024,05:18:10,Weather station,515,99.9,0,6553.5,0,92,71,1004.2,6553.5,23.3,0,54.6,NE,0.5,1
24845,09/03/2024,05:08:10,Weather station,524,99.9,0,6553.5,0,87,66,1004.2,6553.5,23.2,0,44.7,NE,0.7,1
24846,09/03/2024,04:58:10,Weather station,516,99.9,0,6553.5,0,90,68,1004,6553.5,23.5,0,17,NNE,0.5,1
24847,09/03/2024,04:48:10,Weather station,502,99.9,0,6553.5,0,88,68,1003.9,6553.5,23.9,0,7.7,N,0.6,1
24848,09/03/2024,04:38:20,Weather station,505,99.9,0,6553.5,0,76,60,1003.8,6553.5,23.9,0,266.8,W,0,0
24849,09/03/2024,04:28:10,Weather station,508,99.9,0,6553.5,0,80,61,1003.7,6553.5,23.9,0,266.8,W,0,0
24850,09/03/2024,04:18:28,Weather station,501,99.9,0,6553.5,0,83,62,1003.6,6553.5,24,0,266.8,W,0,0
24851,09/03/2024,04:08:08,Weather station,507,99.9,0,6553.5,0,91,68,1003.5,6553.5,23.8,0,266.8,W,0,0
24852,09/03/2024,03:58:08,Weather station,516,99.9,0,6553.5,0,77,59,1003.7,6553.5,23.8,0,266.8,W,0,0
24853,09/03/2024,03:48:08,Weather station,509,99.9,0,6553.5,0,82,64,1003.7,6553.5,23.9,0,266.8,W,0,0
24854,09/03/2024,03:38:07,Weather station,508,99.9,0,6553.5,0,87,66,1003.7,6553.5,23.9,0,266.8,W,0.2,0
24855,09/03/2024,03:28:08,Weather station,494,99.9,0,6553.5,0,82,65,1003.9,6553.5,24.2,0,276.4,W,0.1,0
24856,09/03/2024,03:18:08,Weather station,494,99.9,0,6553.5,0,94,71,1004,6553.5,24.1,0,279,W,0.6,1
24857,09/03/2024,03:08:08,Weather station,491,99.9,0,6553.5,0,82,64,1004,6553.5,24.1,0,94.3,E,0,0
24858,09/03/2024,02:58:08,Weather station,489,99.9,0,6553.5,0,82,65,1004.1,6553.5,24.3,0,1.7,N,0.6,1
24859,09/03/2024,02:48:08,Weather station,480,99.9,0,6553.5,0,96,72,1004.2,6553.5,24.5,0,27.3,NNE,0.2,0
24860,09/03/2024,02:38:08,Weather station,473,99.9,0,6553.5,0,91,73,1004.4,6553.5,25.2,0,89.8,E,0.4,1
24861,09/03/2024,02:28:08,Weather station,477,99.9,0,6553.5,0,90,71,1004.4,6553.5,25.2,0,56.9,ENE,0.9,1
24862,09/03/2024,02:18:08,Weather station,478,99.9,0,6553.5,0,92,69,1004.3,6553.5,25.2,0,58.5,ENE,0.6,1
24863,09/03/2024,02:08:08,Weather station,475,99.9,0,6553.5,0,86,69,1004.4,6553.5,25.3,0,152.2,SSE,0.8,1
24864,09/03/2024,01:58:08,Weather station,475,99.9,0,6553.5,0,81,64,1004.4,6553.5,25.2,0,101.6,ESE,0.6,1
24865,09/03/2024,01:48:08,Weather station,472,99.9,0,6553.5,0,86,65,1004.5,6553.5,25.3,0,92.7,E,0.8,1
24866,09/03/2024,01:38:08,Weather station,474,99.9,0,6553.5,0,79,62,1004.7,6553.5,25.3,0,137.2,SE,0.9,1
24867,09/03/2024,01:28:08,Weather station,478,99.9,0,6553.5,0,83,63,1004.7,6553.5,25.2,0,132.1,SE,1,1
24868,09/03/2024,01:18:08,Weather station,478,99.9,0,6553.5,0,78,62,1004.8,6553.5,25.2,0,174.1,S,0.5,1
24869,09/03/2024,01:08:08,Weather station,471,99.9,0,6553.5,0,83,63,1004.8,6553.5,25.3,0,215.8,SW,0.5,1
24870,09/03/2024,00:58:08,Weather station,463,99.9,0,6553.5,0,84,63,1005.1,6553.5,25.4,0,160.3,SSE,0.7,1
24871,09/03/2024,00:48:08,Weather station,477,99.9,0,6553.5,0,76,58,1005.2,6553.5,25.4,0,159.2,SSE,0.5,1
24872,09/03/2024,00:38:08,Weather station,479,99.9,0,6553.5,0,74,59,1005.2,6553.5,25.5,0,134.1,SE,0.5,1
24873,09/03/2024,00:28:08,Weather station,473,99.9,0,6553.5,0,70,55,1005.5,6553.5,25.6,0,188.1,S,0.4,1
24874,09/03/2024,00:18:08,Weather station,474,99.9,0,6553.5,0,72,56,1005.5,6553.5,25.6,0,132.3,SE,0.7,1
24875,09/03/2024,00:08:08,Weather station,470,99.9,0,6553.5,0,69,54,1005.6,6553.5,25.7,0,95.6,E,0.8,1
24876,08/03/2024,23:58:08,Weather station,474,99.9,0,6553.5,0,74,56,1005.6,6553.5,25.6,0,166.3,SSE,1.1,1
24877,08/03/2024,23:48:08,Weather station,476,99.9,0,6553.5,0,76,58,1005.7,6553.5,25.7,0,129.6,SE,1.2,1
24878,08/03/2024,23:38:08,Weather station,468,99.9,0,6553.5,0,73,58,1005.6,6553.5,25.9,0,138.5,SE,1.2,1
24879,08/03/2024,23:28:08,Weather station,480,99.9,0,6553.5,0,72,55,1005.6,6553.5,26.1,0,147.2,SSE,1.4,1
24880,08/03/2024,23:18:08,Weather station,467,99.9,0,6553.5,0,69,54,1005.7,6553.5,26.1,0,164.4,SSE,0.8,1
24881,08/03/2024,23:08:08,Weather station,474,99.9,0,6553.5,0,69,52,1005.7,6553.5,26.1,0,142.2,SE,2,2
24882,08/03/2024,22:58:08,Weather station,479,99.9,0,6553.5,0,62,49,1005.7,6553.5,26.1,0,208.9,SSW,1.1,1
24883,08/03/2024,22:48:08,Weather station,470,99.9,0,6553.5,0,70,55,1005.9,6553.5,26.3,0,174.2,S,1.1,1
24884,08/03/2024,22:38:08,Weather station,473,99.9,0,6553.5,0,65,52,1006.1,6553.5,26.1,0,104.7,ESE,1.1,1
24885,08/03/2024,22:28:08,Weather station,464,99.9,0,6553.5,0,71,54,1006,6553.5,26.3,0,147.8,SSE,1.1,1
24886,08/03/2024,22:18:08,Weather station,471,99.9,0,6553.5,0,68,52,1005.9,6553.5,26.6,0,136.7,SE,0.9,1
24887,08/03/2024,22:08:08,Weather station,471,99.9,0,6553.5,0,68,51,1005.9,6553.5,26.7,0,85.2,E,0.5,1
24888,08/03/2024,21:58:08,Weather station,465,99.9,0,6553.5,0,63,48,1005.8,6553.5,26.9,0,138,SE,0.8,1
24889,08/03/2024,21:48:08,Weather station,470,99.9,0,6553.5,0,56,43,1006.1,6553.5,26.8,0,62.6,ENE,0.7,1
24890,08/03/2024,21:38:09,Weather station,461,99.9,0,6553.5,0,63,48,1005.9,6553.5,27,0,135.9,SE,1.2,1
24891,08/03/2024,21:28:09,Weather station,462,99.9,0,6553.5,0,56,45,1005.8,6553.5,27.1,0,123.3,ESE,1.6,2
24892,08/03/2024,21:18:09,Weather station,457,99.9,0,6553.5,0,59,45,1005.6,6553.5,27.3,0,154.2,SSE,0.7,1
24893,08/03/2024,21:08:09,Weather station,451,99.9,0,6553.5,0,54,41,1005.4,6553.5,27.5,0,161.2,SSE,0.9,1
24894,08/03/2024,20:58:09,Weather station,457,98.8,0,6553.5,0,56,45,1005.2,6553.5,27.7,0,154.4,SSE,0.8,1
24895,08/03/2024,20:48:09,Weather station,459,97,0,6553.5,0,54,42,1005.2,6553.5,27.9,0,145.1,SE,1.3,1
24896,08/03/2024,20:38:09,Weather station,457,95.2,0,6553.5,0,54,43,1005.2,6553.5,28,0,140.1,SE,0.8,1
24897,08/03/2024,20:28:09,Weather station,462,94.1,0,6553.5,0,51,41,1005,6553.5,28.2,0,187,S,1.2,1
24898,08/03/2024,20:18:09,Weather station,463,93.1,0,6553.5,0,54,43,1004.8,6553.5,28.5,0,141.2,SE,0.9,1
24899,08/03/2024,20:08:09,Weather station,460,91.4,0,6553.5,0,56,42,1004.6,6553.5,28.7,0,111.8,ESE,0.9,1
24900,08/03/2024,19:58:09,Weather station,463,90.1,0,6553.5,0,70,54,1004.4,6553.5,29,0,117,ESE,1,1
24901,08/03/2024,19:48:09,Weather station,462,88.4,0,6553.5,0,72,57,1004.2,6553.5,29.1,0,169.2,S,1.1,1
24902,08/03/2024,19:38:09,Weather station,454,87.1,0,6553.5,0,61,46,1003.9,6553.5,29.5,0,128.6,SE,1,1
24903,08/03/2024,19:28:09,Weather station,454,86.2,0,6553.5,0,39,31,1003.8,6553.5,29.7,0,136.7,SE,1.3,1
24904,08/03/2024,19:18:09,Weather station,451,84.7,0,6553.5,0,35,27,1003.6,6553.5,30.1,0,117.4,ESE,2,2
24905,08/03/2024,19:08:09,Weather station,456,83.5,0,6553.5,0,32,25,1003.1,6553.5,30.4,0,123.8,SE,1.4,1
24906,08/03/2024,18:58:09,Weather station,455,82.8,0,6553.5,0,34,26,1003.1,6553.5,30.7,0,164.6,SSE,1.1,1
24907,08/03/2024,18:48:09,Weather station,453,82.4,0,6553.5,0,34,26,1003,6553.5,31,0,174.3,S,1.2,1
24908,08/03/2024,18:38:09,Weather station,455,82.8,1,6553.5,0,36,29,1002.8,6553.5,31.3,0,171.8,S,1.2,1
24909,08/03/2024,18:28:09,Weather station,447,81.1,25,6553.5,1,35,27,1002.5,6553.5,31.6,0,97.5,E,1.5,1
24910,08/03/2024,18:18:09,Weather station,459,79.4,101,6553.5,10,35,28,1002.3,6553.5,32,60,184.2,S,0,0
24911,08/03/2024,18:08:09,Weather station,445,77.8,246,6553.5,26,37,28,1002.2,6553.5,32.6,178,130.8,SE,1.8,2
24912,08/03/2024,17:58:09,Weather station,451,77.2,481,6553.5,47,37,28,1002.2,6553.5,33.1,337,103.6,ESE,0,0
24913,08/03/2024,17:48:09,Weather station,445,76.5,808,6553.5,77,37,28,1002.2,6553.5,33.7,536,171.4,S,0.7,1
24914,08/03/2024,17:38:09,Weather station,451,76.4,1188,6553.5,110,35,28,1002.1,6553.5,33.9,767,131.3,SE,3.5,3
24915,08/03/2024,17:28:09,Weather station,452,76.3,1612,6553.5,149,40,30,1002,6553.5,34.7,1046,129.4,SE,1.7,2
24916,08/03/2024,17:18:09,Weather station,445,76.2,2046,6553.5,193,36,28,1001.9,6553.5,35,1358,142.8,SE,1,1
24917,08/03/2024,17:08:09,Weather station,453,76.6,2448,6553.5,239,36,28,1001.6,6553.5,34.8,1682,171.4,S,1.9,2
24918,08/03/2024,16:58:09,Weather station,445,76.4,2871,6553.5,289,39,31,1001.6,6553.5,35.2,2059,146.5,SSE,2,2
24919,08/03/2024,16:48:09,Weather station,437,75,3254,6553.5,342,40,32,1001.5,6553.5,35.9,2443,127.6,SE,1.8,2
24920,08/03/2024,16:38:09,Weather station,453,73.7,3627,6553.5,374,39,30,1001.7,6553.5,36.6,2766,121.4,ESE,1.4,1
24921,08/03/2024,16:28:09,Weather station,441,73.7,3932,6553.5,396,34,28,1001.8,6553.5,36.6,2975,167,SSE,2.2,2
24922,08/03/2024,16:18:09,Weather station,452,74.4,4235,6553.5,419,36,29,1001.3,6553.5,36.1,3201,124.1,SE,3.4,3
24923,08/03/2024,16:08:09,Weather station,446,72.2,4623,6553.5,447,41,32,1001.7,6553.5,37.3,3474,82.9,E,1.5,1
24924,08/03/2024,15:58:09,Weather station,446,68.2,4958,6553.5,474,40,32,1002.7,6553.5,38,3741,182.6,S,0,0
24925,08/03/2024,15:48:09,Weather station,448,71.9,5085,6553.5,491,41,33,1002,6553.5,37.2,3914,69.6,ENE,1.8,2
24926,08/03/2024,15:38:09,Weather station,435,72.2,5414,6553.5,521,43,34,1001.9,6553.5,37,4203,107.4,ESE,2.6,2
24927,08/03/2024,15:28:09,Weather station,447,68.1,5762,6553.5,550,45,34,1002.9,6553.5,38.6,4507,132.1,SE,0.3,1
24928,08/03/2024,15:18:09,Weather station,437,71.5,5829,6553.5,565,41,33,1002.4,6553.5,38.1,4658,179.1,S,0,0
24929,08/03/2024,15:08:09,Weather station,448,69.2,6163,6553.5,597,37,30,1002.8,6553.5,38.2,4977,79.7,E,1.1,1
24930,08/03/2024,14:58:09,Weather station,449,70.3,6323,6553.5,618,42,32,1002.8,6553.5,37.4,5210,157.9,SSE,0.4,1
24931,08/03/2024,14:48:09,Weather station,440,67,6550,6553.5,642,37,30,1003.8,6553.5,39,5456,101.7,ESE,0.4,1
24932,08/03/2024,14:38:09,Weather station,443,68.5,6671,6553.5,663,41,31,1003.5,6553.5,38,5661,247.5,WSW,1.6,2
24933,08/03/2024,14:28:09,Weather station,442,70.5,6711,6553.5,679,42,34,1003.1,6553.5,37.2,5825,138.5,SE,2.3,2
24934,08/03/2024,14:18:09,Weather station,448,69.3,6999,6553.5,709,35,28,1003.8,6553.5,37.5,6131,97.3,E,1.5,1
24935,08/03/2024,14:08:09,Weather station,435,69.9,7095,6553.5,722,35,28,1003.9,6553.5,37.7,6284,162.7,SSE,0.7,1
24936,08/03/2024,13:58:09,Weather station,426,70.8,7196,6553.5,740,37,29,1003.8,6553.5,37.5,6460,139.5,SE,2.4,2
24937,08/03/2024,13:48:09,Weather station,431,70.7,7359,6553.5,757,32,26,1004.3,6553.5,38.2,6642,156.5,SSE,0.7,1
24938,08/03/2024,13:38:09,Weather station,435,70.5,7547,6553.5,782,37,28,1004.2,6553.5,37.9,6894,283,WNW,0.5,1
24939,08/03/2024,13:28:09,Weather station,430,69.7,7539,6553.5,787,34,27,1005,6553.5,37.2,6935,3.8,N,0.7,1
24940,08/03/2024,13:18:09,Weather station,432,72.9,7724,6553.5,802,38,29,1004.6,6553.5,37.9,7113,216.3,SW,0.1,0
24941,08/03/2024,13:08:10,Weather station,426,74.8,7628,6553.5,798,35,28,1004.6,6553.5,37.4,7091,124.7,SE,1.1,1
24942,08/03/2024,12:58:09,Weather station,433,75.1,7763,6553.5,811,33,26,1004.5,6553.5,37.4,7219,106,ESE,0,0
24943,08/03/2024,12:48:10,Weather station,438,76.6,7860,6553.5,820,38,29,1004.8,6553.5,36.6,7333,242.7,WSW,1.2,1
24944,08/03/2024,12:38:10,Weather station,433,74,7971,6553.5,823,41,31,1005,6553.5,37.4,7394,117.6,ESE,1,1
24945,08/03/2024,12:28:10,Weather station,427,74.9,8320,6553.5,850,36,28,1005.3,6553.5,37.8,7658,146.7,SSE,1.8,2
24946,08/03/2024,12:18:10,Weather station,427,77.6,8202,6553.5,835,39,30,1005.1,6553.5,37.2,7543,205.4,SSW,0.7,1
24947,08/03/2024,12:08:10,Weather station,427,76.7,8118,6553.5,828,43,33,1005.1,6553.5,37.9,7458,218.6,SW,2.6,2
24948,08/03/2024,11:58:10,Weather station,430,77.8,7982,6553.5,813,47,37,1005.7,6553.5,37.6,7328,169.4,S,0.7,1
24949,08/03/2024,11:48:10,Weather station,441,79.3,7885,6553.5,804,38,29,1005.5,6553.5,35.9,7250,137.8,SE,1.9,2
24950,08/03/2024,11:38:10,Weather station,428,79.3,7823,6553.5,789,38,29,1005.7,6553.5,36.2,7118,146.4,SSE,1.5,1
24951,08/03/2024,11:28:10,Weather station,422,77,8080,6553.5,799,35,28,1006.6,6553.5,37.8,7246,8.6,N,0,0
24952,08/03/2024,11:18:10,Weather station,435,80.2,8060,6553.5,787,35,28,1006.4,6553.5,36.1,7120,126.9,SE,0,0
24953,08/03/2024,11:08:10,Weather station,436,82.2,8024,6553.5,780,40,31,1006.2,6553.5,35.5,7060,230.9,SW,0.5,1
24954,08/03/2024,10:58:10,Weather station,422,81.7,7816,6553.5,751,42,33,1006.4,6553.5,36.5,6801,263,W,0.7,1
24955,08/03/2024,10:48:10,Weather station,442,84.5,7684,6553.5,745,46,37,1006.6,6553.5,35.6,6736,349.6,N,1,1
24956,08/03/2024,10:38:10,Weather station,434,84.6,7374,6553.5,708,43,34,1006.8,6553.5,35.5,6375,231.5,SW,0.4,1
24957,08/03/2024,10:28:10,Weather station,427,84.9,7026,6553.5,671,45,34,1006.9,6553.5,35.4,6038,153.3,SSE,0.6,1
24958,08/03/2024,10:18:10,Weather station,435,86.5,6837,6553.5,644,46,35,1006.9,6553.5,34.4,5742,109.5,ESE,0,0
24959,08/03/2024,10:08:10,Weather station,436,86.1,6986,6553.5,645,42,32,1007.2,6553.5,34.7,5781,146.5,SSE,0.6,1
24960,08/03/2024,09:58:10,Weather station,442,90.2,6540,6553.5,605,50,40,1007.1,6553.5,33.4,5376,133.8,SE,0.9,1
24961,08/03/2024,09:48:10,Weather station,446,90.6,6595,6553.5,600,49,40,1007.2,6553.5,33.2,5355,50.4,NE,0.7,1
24962,08/03/2024,09:38:10,Weather station,433,94.4,6526,6553.5,582,58,45,1007.2,6553.5,32.6,5164,202.9,SSW,0.5,1
24963,08/03/2024,09:28:10,Weather station,446,99.8,5837,6553.5,508,66,50,1007.2,6553.5,31.6,4494,211.3,SSW,0.5,1
24964,08/03/2024,09:18:10,Weather station,440,99.9,6114,6553.5,533,61,47,1007,6553.5,31.5,4679,129.5,SE,1.4,1
24965,08/03/2024,09:08:10,Weather station,442,99.9,3528,6553.5,375,64,49,1007.2,6553.5,31.7,3074,198.1,SSW,0.5,1
24966,08/03/2024,08:58:10,Weather station,443,99.9,5490,6553.5,480,61,46,1007,6553.5,31.9,4143,104.5,ESE,0.8,1
24967,08/03/2024,08:48:10,Weather station,432,99.9,4962,6553.5,438,59,47,1006.9,6553.5,31.1,3721,351,N,0.4,1
24968,08/03/2024,08:38:10,Weather station,446,99.9,4659,6553.5,415,73,55,1007,6553.5,30.1,3488,330.9,NNW,0.1,0
24969,08/03/2024,08:28:10,Weather station,452,99.9,4260,6553.5,387,71,54,1006.9,6553.5,30.4,3198,265.9,W,0.8,1
24970,08/03/2024,08:18:10,Weather station,443,99.9,4008,6553.5,368,83,63,1006.6,6553.5,30.5,2999,184,S,0,0
24971,08/03/2024,08:08:10,Weather station,447,99.9,3640,6553.5,332,88,68,1006.6,6553.5,29.4,2775,194.5,SSW,0.5,1
24972,08/03/2024,07:58:10,Weather station,449,99.9,3208,6553.5,281,83,62,1006.5,6553.5,28.5,2459,253.6,WSW,0.5,1
24973,08/03/2024,07:48:10,Weather station,463,99.9,2683,6553.5,227,83,65,1006.4,6553.5,27.9,2004,331.6,NNW,0.6,1
24974,08/03/2024,07:38:10,Weather station,460,99.9,2077,6553.5,181,86,68,1006.2,6553.5,26.5,1614,218.4,SW,0.6,1
24975,08/03/2024,07:28:10,Weather station,461,99.9,1363,6553.5,136,87,70,1006.2,6553.5,25.1,1167,117.9,ESE,0.5,1
24976,08/03/2024,07:18:10,Weather station,464,99.9,798,6553.5,94,87,66,1006.2,6553.5,24.2,762,203,SSW,0.4,1
24977,08/03/2024,07:08:10,Weather station,475,99.9,657,6553.5,76,86,65,1006,6553.5,24,617,255.7,WSW,0.3,1
24978,08/03/2024,06:58:10,Weather station,469,99.9,389,6553.5,46,84,66,1006.1,6553.5,23.6,364,295.7,WNW,0.7,1
24979,08/03/2024,06:48:10,Weather station,484,99.9,250,6553.5,30,89,67,1006,6553.5,23.2,229,113.1,ESE,0.4,1
24980,08/03/2024,06:38:10,Weather station,474,99.9,110,6553.5,13,85,67,1005.7,6553.5,23.1,84,289.5,WNW,0.4,1
24981,08/03/2024,06:28:10,Weather station,479,99.9,32,6553.5,2,93,72,1005.6,6553.5,22.9,6,339.7,NNW,0.6,1
24982,08/03/2024,06:18:10,Weather station,478,99.9,5,6553.5,0,92,72,1005.5,6553.5,22.7,0,313.9,NW,1.1,1
24983,08/03/2024,06:08:10,Weather station,471,99.9,0,6553.5,0,87,67,1005.5,6553.5,22.5,0,251.9,WSW,0.8,1
24984,08/03/2024,05:58:10,Weather station,484,99.9,0,6553.5,0,83,67,1005.3,6553.5,22.3,0,44.8,NE,0.6,1
24985,08/03/2024,05:48:10,Weather station,489,99.9,0,6553.5,0,88,68,1005.2,6553.5,22.2,0,270.5,W,0.6,1
24986,08/03/2024,05:38:10,Weather station,480,99.9,0,6553.5,0,92,74,1005.1,6553.5,22.3,0,322,NW,0.7,1
24987,08/03/2024,05:28:10,Weather station,489,99.9,0,6553.5,0,92,73,1005,6553.5,22.3,0,260.4,W,0.5,1
24988,08/03/2024,05:18:10,Weather station,480,99.9,0,6553.5,0,92,71,1004.8,6553.5,22.3,0,257.6,WSW,0.6,1
24989,08/03/2024,05:08:10,Weather station,481,99.9,0,6553.5,0,86,67,1004.7,6553.5,22.3,0,301.8,WNW,0.4,1
24990,08/03/2024,04:58:10,Weather station,487,99.9,0,6553.5,0,89,69,1004.5,6553.5,22.3,0,351.4,N,1,1
24991,08/03/2024,04:48:11,Weather station,481,99.9,0,6553.5,0,85,65,1004.4,6553.5,22.4,0,273.2,W,1.2,1
24992,08/03/2024,04:38:11,Weather station,490,99.9,0,6553.5,0,86,69,1004.2,6553.5,22.5,0,266.8,W,0.5,1
24993,08/03/2024,04:28:11,Weather station,487,99.9,0,6553.5,0,86,65,1004.2,6553.5,22.7,0,76.1,ENE,0.6,1
24994,08/03/2024,04:18:11,Weather station,486,99.9,0,6553.5,0,77,62,1004.1,6553.5,22.9,0,246.6,WSW,0.4,1
24995,08/03/2024,04:08:10,Weather station,485,99.9,0,6553.5,0,73,55,1004.1,6553.5,23.2,0,256.9,WSW,0.7,1
24996,08/03/2024,03:58:11,Weather station,465,99.9,0,6553.5,0,66,51,1004,6553.5,23.5,0,270.7,W,1.7,2
24997,08/03/2024,03:48:11,Weather station,471,99.9,0,6553.5,0,62,49,1003.9,6553.5,23.8,0,16.7,NNE,0.6,1
24998,08/03/2024,03:38:11,Weather station,460,99.9,0,6553.5,0,64,49,1003.8,6553.5,24.2,0,18.3,NNE,0.6,1
24999,08/03/2024,03:28:11,Weather station,461,99.9,0,6553.5,0,68,53,1003.8,6553.5,24.6,0,55.7,NE,0.6,1
25000,08/03/2024,03:18:11,Weather station,456,99.9,0,6553.5,0,71,55,1003.8,6553.5,24.6,0,107.6,ESE,0.7,1
25001,08/03/2024,03:08:11,Weather station,455,99.9,0,6553.5,0,68,54,1003.7,6553.5,24.7,0,123.5,ESE,1.4,1
25002,08/03/2024,02:58:11,Weather station,456,99.9,0,6553.5,0,65,51,1003.4,6553.5,24.7,0,105.9,ESE,1.1,1
25003,08/03/2024,02:48:11,Weather station,455,99.9,0,6553.5,0,71,56,1003.6,6553.5,24.7,0,56.9,ENE,1.7,2
25004,08/03/2024,02:38:11,Weather station,464,99.9,0,6553.5,0,67,52,1003.7,6553.5,24.7,0,81.2,E,1.9,2
25005,08/03/2024,02:28:11,Weather station,450,99.9,0,6553.5,0,73,57,1003.7,6553.5,24.6,0,60.2,ENE,1,1
25006,08/03/2024,02:18:11,Weather station,462,99.9,0,6553.5,0,67,50,1003.7,6553.5,24.6,0,64.7,ENE,1.2,1
25007,08/03/2024,02:08:11,Weather station,459,99.9,0,6553.5,0,66,51,1003.7,6553.5,24.5,0,125.9,SE,0.7,1
25008,08/03/2024,01:58:11,Weather station,461,99.9,0,6553.5,0,64,50,1004,6553.5,24.4,0,135.5,SE,1.2,1
25009,08/03/2024,01:48:11,Weather station,462,99.9,0,6553.5,0,62,50,1004.1,6553.5,24.4,0,73.2,ENE,0.6,1
25010,08/03/2024,01:38:11,Weather station,461,99.9,0,6553.5,0,62,48,1004.3,6553.5,24.3,0,68.5,ENE,0.4,1
25011,08/03/2024,01:28:11,Weather station,451,99.9,0,6553.5,0,60,48,1004.5,6553.5,24.3,0,142.3,SE,0.6,1
25012,08/03/2024,01:18:11,Weather station,466,99.9,0,6553.5,0,63,51,1004.5,6553.5,24.4,0,69.9,ENE,0.9,1
25013,08/03/2024,01:08:11,Weather station,460,99.9,0,6553.5,0,68,52,1004.7,6553.5,24.5,0,89.9,E,0.7,1
25014,08/03/2024,00:58:11,Weather station,467,99.9,0,6553.5,0,64,52,1004.9,6553.5,24.5,0,102,ESE,0.9,1
25015,08/03/2024,00:48:11,Weather station,456,99.9,0,6553.5,0,65,49,1005,6553.5,24.6,0,66.2,ENE,0.3,1
25016,08/03/2024,00:38:11,Weather station,461,99.9,0,6553.5,0,68,53,1005,6553.5,24.7,0,87.3,E,1.1,1
25017,08/03/2024,00:28:11,Weather station,446,99.9,0,6553.5,0,63,49,1005.4,6553.5,24.8,0,37.3,NE,0.7,1
25018,08/03/2024,00:18:11,Weather station,457,99.9,0,6553.5,0,56,44,1005.4,6553.5,24.7,0,102.6,ESE,1,1
25019,08/03/2024,00:08:11,Weather station,455,99.9,0,6553.5,0,59,48,1005.5,6553.5,24.8,0,83.3,E,0.4,1
25020,07/03/2024,23:58:11,Weather station,453,99.9,0,6553.5,0,58,46,1005.7,6553.5,24.9,0,138.2,SE,0.2,0
25021,07/03/2024,23:48:11,Weather station,450,99.9,0,6553.5,0,58,45,1005.6,6553.5,25,0,134,SE,0,0
25022,07/03/2024,23:38:11,Weather station,460,99.9,0,6553.5,0,57,44,1005.7,6553.5,25.1,0,64.6,ENE,0,0
25023,07/03/2024,23:28:11,Weather station,456,99.9,0,6553.5,0,61,46,1005.8,6553.5,25,0,110.3,ESE,0.7,1
25024,07/03/2024,23:18:11,Weather station,452,99.9,0,6553.5,0,58,45,1005.8,6553.5,25.2,0,132.1,SE,0.7,1
25025,07/03/2024,23:08:11,Weather station,454,99.9,0,6553.5,0,58,44,1005.9,6553.5,25.3,0,70.4,ENE,0.7,1
25026,07/03/2024,22:58:11,Weather station,456,99.9,0,6553.5,0,55,44,1005.9,6553.5,25.4,0,99.7,E,0.2,0
25027,07/03/2024,22:48:11,Weather station,459,99.9,0,6553.5,0,59,45,1006,6553.5,25.6,0,117.8,ESE,0,0
25028,07/03/2024,22:38:11,Weather station,458,99.9,0,6553.5,0,63,50,1006,6553.5,25.6,0,129.1,SE,0.8,1
25029,07/03/2024,22:28:11,Weather station,457,99.9,0,6553.5,0,64,50,1006,6553.5,25.7,0,102.6,ESE,1,1
25030,07/03/2024,22:18:12,Weather station,455,99.9,0,6553.5,0,67,53,1006,6553.5,25.8,0,108.5,ESE,1,1
25031,07/03/2024,22:08:11,Weather station,449,99.9,0,6553.5,0,74,57,1006,6553.5,25.9,0,100.1,E,0.9,1
25032,07/03/2024,21:58:11,Weather station,460,99.9,0,6553.5,0,60,47,1006,6553.5,26.2,0,86.4,E,0.7,1
25033,07/03/2024,21:48:12,Weather station,449,99.9,0,6553.5,0,67,53,1006,6553.5,26.4,0,89.6,E,1.4,1
25034,07/03/2024,21:38:12,Weather station,450,99.9,0,6553.5,0,69,54,1005.8,6553.5,26.6,0,61.4,ENE,1.1,1
25035,07/03/2024,21:28:12,Weather station,445,99.9,0,6553.5,0,66,53,1005.9,6553.5,26.8,0,82.4,E,1.2,1
25036,07/03/2024,21:18:12,Weather station,446,99.9,0,6553.5,0,85,65,1005.7,6553.5,26.9,0,84.9,E,1.2,1
25037,07/03/2024,21:08:12,Weather station,448,99.9,0,6553.5,0,82,62,1005.7,6553.5,27.1,0,79.4,E,0.9,1
25038,07/03/2024,20:58:12,Weather station,453,99.9,0,6553.5,0,76,58,1005.6,6553.5,27.1,0,98,E,1.1,1
25039,07/03/2024,20:48:12,Weather station,451,99.9,0,6553.5,0,73,59,1005.5,6553.5,27.3,0,69,ENE,1,1
25040,07/03/2024,20:38:12,Weather station,447,99.1,0,6553.5,0,80,60,1005.1,6553.5,27.6,0,84.6,E,0.7,1
25041,07/03/2024,20:28:12,Weather station,456,97.6,0,6553.5,0,88,67,1005,6553.5,27.9,0,30.3,NNE,0.7,1
